company_name,Inactive,listed,Branch,OwnData,country_iso,nace_code,bvd_id,nace_section,NACE Rev. 2 main section.1,bvd_sector,revenue_eur_2025,revenue_eur_2024,revenue_eur_2023,revenue_eur_2022,revenue_eur_2021,revenue_eur_2020,employees_2024,employees_2025,employees_2023,employees_2022,employees_2021,employees_2020,consolidation_code,website,isin,legal_form,date_incorporation,guo_name,guo_bvd_id,guo_country_iso,_source,total_assets_eur_2025,total_assets_eur_2024,total_assets_eur_2023,total_assets_eur_2022,total_assets_eur_2021,total_assets_eur_2020,orbis_sources,regime_classification
PRADERA EUROPEAN RETAIL PARKS SCSP,No,No,No,No,LU,6430.0,LULB210884,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,73811.0,81255.0,,,,,,,,,C2,www.pradera.com,,Partnerships,2016-12-09 00:00:00,PRIMROSE VENTURES LIMITED,GI97912,GI,bank,,,757939.0,766523.0,,,bank,CRD_IV
WENDEL-PARTICIPATIONS SE,No,No,No,No,FR,6420.0,FR379690167,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,8290300.0,7133000.0,,,,,,96757.0,,,,C2,www.wendel-participations.com,,Public limited companies,1990-10-15 00:00:00,FAMILLE WENDEL,WW*1168741687,n.a.,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
PEGASUS ACQUISITION COMPANY EUROPE B.V.,No,Yes,No,No,NL,6619.0,NL81769040,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,0.0,0.0,,,,3.0,3.0,3.0,,C1,,,Public limited companies,2021,,,,bank,,,810.0,482969.0,484847.0,,bank,CRD_IV
AQUATIC WHOLESALE GROUP B.V.,No,No,No,No,NL,6430.0,NL78605822,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,,,179.0,,169.0,,,,C1,www.aquadistri.com,,Private limited companies,2020-07-14 00:00:00,ATWG INTERNATIONAL B.V.,NL94614482,NL,bank,,25334.945,20789.112,,,,bank,CRD_IV
TTNL GROUP B.V.,No,No,No,No,NL,6430.0,NL90903722,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,,,40.0,,28.0,,,,C1,www.ttnl.nl,,Private limited companies,2023-07-21 00:00:00,FIELDS GROUP III B.V.,NL83936327,NL,bank,,33751.927,51986.735,,,,bank,CRD_IV
IGT HOLDING I SWEDEN AB,No,No,No,No,SE,6420.0,SE5590760970,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,1225004.45028507,,,820393.203001492,,6553.0,,,,5169.0,,C2,,,Private limited companies,2016-09-13 00:00:00,IMPALA IGT NEWCO LIMITED,GBJE158402,GB,large_mne,,,,,,,large_mne,CRD_IV
UAB IGNITIS,No,No,No,No,LT,3514.0,LT303383884,"D - Electricity, gas, steam and air conditioning supply","D - Electricity, gas, steam and air conditioning supply",Utilities,,1226970.0,1646831.0,3231420.0,,,,,,,,,C2,www.ignitis.lt,,Private limited companies,2014-09-02 00:00:00,LITHUANIA GOVT,LT*J00S1650,LT,large_mne,,,,,,,large_mne,EU_2021_2101
CLIPPER BULK INVEST III K/S,No,No,No,No,DK,6430.0,DK43049097,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,1580.51855376267,11629.8590340217,8048.94442055504,,,,,0.0,,,,C2,www.clipper-bulk.com,,Partnerships,2022-02-10 00:00:00,,,,bank,,78.9296719459387,9556.55679698849,32425.4796487395,,,bank,CRD_IV
SUEZ,No,No,No,No,FR,8299.0,FR901644989,N - Administrative and support service activities,N - Administrative and support service activities,Business Services,,9189000.0,8880000.0,,,,41226.0,,,,,,C2,www.suez.com/fr,,Public limited companies,2021-07-16 00:00:00,SUEZ HOLDING,FR900217753,FR,large_mne,,,,,,,large_mne,EU_2021_2101
PRETTL PRIVATSTIFTUNG,No,No,No,No,AT,6430.0,AT9130123537,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,569557.47493,531446.72232,,,,,,,,,C1,www.prettl.com,,Non profit organisations,2007-03-01 00:00:00,PRETTL PRIVATSTIFTUNG,AT9130123537,AT,bank,,,279184.8244,282557.05868,,,bank,CRD_IV
SGL HOLDING I APS,No,No,No,No,DK,6420.0,DK43934570,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,2382999.99999987,1161999.99999996,,,,4097.0,,3075.0,,,,C2,,,Private limited companies,2023-03-13 00:00:00,"CVC CAPITAL PARTNERS VIII (A) L.P., AGISSANT PAR SON GENERAL PARTNER CVC CAPITAL PARTNERS VIII LIMITED",GB*110362303598,GB,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
MILEWAY EUR LUX HOLDCO S.A R.L.,No,No,No,No,LU,6420.0,LULB262559,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,1079200.0,723200.0,,,,72.0,,76.0,,,,C2,,,Private limited companies,2021-12-02 00:00:00,MILEWAY EUR HOLDCO IV LTD,GBJE137829,GB,large_mne,,,,,,,large_mne,CRD_IV
EURL LELIEVRE PARTICIPATIONS,No,No,No,No,FR,6630.0,FR538429473,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,74084.338,64871.75,,,,,,152.0,,,,C2,,,Private limited companies,2011-11-28 00:00:00,MR THIBAULT JEAN-MARIE LELIEVRE,FR*110294376464,FR,bank,,0.0,42795.305,,,,bank,CRD_IV
COUGAR TOPCO S.A R.L.,No,No,No,No,LU,6420.0,LULB266319,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,861100.0,859500.0,,,,2848.0,,2591.0,,,,C2,,,Private limited companies,2022-04-04 00:00:00,A8 INVEST 1 TF,LULB266256,LU,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
AGD BETEILIGUNGSVERWALTUNGS AG,No,No,No,No,AT,6420.0,AT9110535168,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,,1660319.82654,1699285.60743,1674560.74979,615811.23857,,,,,,,C2,,,Public limited companies,2008-05-14 00:00:00,AGD BETEILIGUNGSVERWALTUNGS AG,AT9110535168,AT,large_mne,,,,,,,large_mne,CRD_IV
STEEL MASTERS B.V.,No,No,No,No,NL,6430.0,NL62059947,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,108017.036,,,,,,45.0,32.0,,,C2,,,Private limited companies,2014-12-10 00:00:00,STICHTING ADMINISTRATIEKANTOOR STEEL MASTERS,NL85962864,NL,bank,,,39928.605,7168.631,,,bank,CRD_IV
NIAM NORDIC VII AB,No,No,No,No,SE,6430.0,SE5593967440,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,117671.428445249,124152.343419409,,,,,,,,,,C2,www.niam.se,,Private limited companies,2022-09-15 00:00:00,MR STIG PETER URBAN EDENSTROM,SECP3289085,SE,bank,,2271499.21986545,2134079.26168466,,,,bank,CRD_IV
NOVUS BELLI OY,No,No,No,No,FI,6499.0,FI33238621,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,67550.73,,,,,,980.0,990.0,,,C2,,,Private limited companies,2022-11-25 00:00:00,MR MARKUS CAJ SEBASTIAN ULFSTEDT,FICP3472975,FI,bank,,,34633.641,43533.252,,,bank,CRD_IV
HUNTSMAN INVESTMENTS (NETHERLANDS) B.V.,No,No,No,No,NL,6420.0,NL24293054,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,3618795.515819,3449813.83638,,,,,,4201.0,,,,C2,www.huntsman.com,,Private limited companies,1999-05-10 00:00:00,HUNTSMAN CORPORATION,US421648585,US,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
GRANITE (BC) HOLDCO,No,No,No,No,LU,6420.0,LULB258473,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,2444082.0,2434486.0,,,,26203.0,,26469.0,,,,C2,,,Private limited companies,2021-08-06 00:00:00,"BAIN CAPITAL EUROPE FUND V, SCSP",LULB220252,LU,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
COMMERTUNITY AG,No,Yes,No,No,DE,6619.0,DE8171277303,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,131.0,510.0,,,,1.0,,2.0,,,,C1,www.spac-three.de,,Public limited companies,2022,,,,bank,,76.0,212.0,212.0,,,bank,CRD_IV
OAK HOLDINGS 1 GMBH,No,No,No,No,DE,6420.0,DE8171297982,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,,1211700.0,73200.0,,,,,785.0,708.0,,,C1,,,Private limited companies,2022-10-19 00:00:00,OAK HOLDINGS 1 GMBH,DE8171297982,DE,large_mne,,,,,,,large_mne,CRD_IV
RESILIENCE CYBER RISK HOLDING IRELAND LIMITED,No,No,No,No,IE,6629.0,IE725630,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,13769.399,8535.421,,,,36.0,,,,,,C1,,,Private limited companies,2022-09-09 00:00:00,ARCEO LABS INC,US*B000106247,US,bank,,17243.651,10686.346,,,,bank,CRD_IV
SPANISH RESIDENTIAL OPPORTUNITIES DESIGNATED ACTIVITY COMPANY,No,No,No,No,IE,6619.0,IE604617,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,26113.052,32363.722,28165.052,74492.002,,,,,,,C2,,,Private limited companies,2017-05-23 00:00:00,,,,bank,,,112532.987,167759.76,244195.128,272427.536,bank,CRD_IV
DKM-DRG HOLDING B.V.,No,No,No,No,NL,6420.0,NL34080431,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,856493.0,894050.0,,,,7958.0,,2929.0,,,,C2,,,Private limited companies,1988-06-09 00:00:00,STICHTING TRUSTEE KAT,NL34381688,NL,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
HEJA,No,No,No,No,FR,6430.0,FR444046767,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,113128.0,101371.0,,,,,,,C2,www.approvisionneur.com,,Private limited companies,2002-10-11 00:00:00,MR HERVE MICHEL PUIGRENIER,FR*110195231315,FR,bank,,,,,48607.0,47167.0,bank,CRD_IV
TAALERI ASUNTORAHASTO VIII KY,No,No,No,No,FI,6430.0,FI31655886,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,120.178,0.0,,,,,0.0,,,,C2,,,Partnerships,2020-10-21 00:00:00,TAALERI ASUNTORAHASTO VIII KY,FI31655886,FI,bank,,,79153.761,53243.979,,,bank,CRD_IV
SIGNUM AVK LIMITED,No,No,No,No,IE,6499.0,IE420268,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,11956.742,38148.18,,,,,,,C1,www.signum.org,,Private limited companies,2006-05-17 00:00:00,"THE GOLDMAN SACHS GROUP, INC.",US134019460,US,bank,,,,,441697.395,453128.205,bank,CRD_IV
HTP GLOBAL,No,No,No,No,FR,6630.0,FR531783017,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,68382.673,68776.688,,,,,,214.0,,,,C2,,,Private limited companies,2011-04-07 00:00:00,HTP GLOBAL,FR531783017,FR,bank,,0.0,57344.445,,,,bank,CRD_IV
LEILA MONTIPO' E SORELLE SOCIETA' IN ACCOMANDITA PER AZIONI,No,No,No,No,IT,6420.0,IT11465080965,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,2111628.0,2268849.0,2120669.0,1859842.0,,,,,,,,C2,,,Partnerships,2020-11-06 00:00:00,LEILA MONTIPO' E SORELLE SOCIETA' IN ACCOMANDITA PER AZIONI,IT11465080965,IT,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
"CAIXA GERAL DE DEPOSITOS, S.A.",No,No,No,No,PT,,GBFC023485,,,,,3497963.60456372,3605753.71668244,2308819.46807865,1767473.00300287,2232238.20054981,10790.0,,10910.0,11319.0,11434.0,11757.0,C1,www.cgd.pt/Particulares/Pages/Particulares_v2.aspx,,Foreign companies,2001-07-23 00:00:00,,,,large_mne,,,,,,,large_mne,EU_2021_2101
THE NICE HOLDING,No,No,No,No,FR,6630.0,FR898209523,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,128224.0,119096.0,,,,369.0,,,,,,C2,,,Private limited companies,2021-04-08 00:00:00,THE NICE HOLDING,FR898209523,FR,bank,,188142.0,170973.0,,,,bank,CRD_IV
FERRETTI S.P.A.,No,No,No,No,IT,3012.0,IT02550370403,C - Manufacturing,C - Manufacturing,Transport Manufacturing,,1264909.0,1156589.0,,916855.0,,4.0,,4.0,,4.0,,C1,www.ferrettigroup-yacht.com,,Public limited companies,1968,,,,large_mne,,,,,,,large_mne,EU_2021_2101
CHINA NATIONAL CHEMICAL EQUIPMENT (LUXEMBOURG) S.A. R.L.,No,No,No,No,LU,6420.0,LULB202807,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,1042706.0,1289765.0,,,,4154.0,,4843.0,,,,C2,,,Private limited companies,2015-12-18 00:00:00,GOVERNMENT OF CHINA,CN*J00S4140,CN,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
SOFILEX,No,No,No,No,FR,6630.0,FR414350850,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",34160.0,35073.0,,,,,342.0,,,,,,C2,,,Private limited companies,1997-10-10 00:00:00,SOFILEX,FR414350850,FR,bank,0.0,31443.0,,,,,bank,CRD_IV
GRAND LOUVRE CAPITAL,No,No,No,No,FR,6630.0,FR525004412,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,65443.0,114526.0,,,,,,,,C2,www.christophefevrier.blogspot.bg,,Private limited companies,2010-07-01 00:00:00,MR CHRISTOPHE FEVRIER,FR*110002915698,FR,bank,,,,460372.0,369365.0,,bank,CRD_IV
BLUESTONE FOOD AND TECH INVESTMENTS SL.,No,No,No,No,ES,8230.0,ESB73507410,N - Administrative and support service activities,N - Administrative and support service activities,Business Services,,1953049.0,1635063.0,,,,4524.0,,2257.0,,,,C2,,,Private limited companies,2007-03-12 00:00:00,MR ALVARO MUNOZ BERAZZA,ES*110352938387,ES,large_mne,,,,,,,large_mne,EU_2021_2101
ABN AMRO CLEARING BANK N.V.,No,No,No,No,NL,,GBFC025168,,,,,2575091.85969922,2118391.31005486,1186900.08354938,,703866.139172079,1109.0,,1011.0,954.0,,,C2,www.abnamroclearing.com,,Foreign companies,2004-02-01 00:00:00,STICHTING ADMINISTRATIEKANTOOR CONTINUÏTEIT ABN AMRO BANK,NL63774356,NL,large_mne,,,,,,,large_mne,EU_2021_2101
VERISURE GROUP TOPHOLDING AB,No,No,No,No,SE,6420.0,SE5593362071,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,3408030.35807588,3089977.62125863,,,,25340.0,,24404.0,,,,C2,,,Private limited companies,2021-09-22 00:00:00,"SHIELD INVESTMENT HOLDINGS 1A, L.P.",CALEI1776154,CA,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
LANITIS E.C. HOLDINGS LIMITED,No,No,No,No,CY,6499.0,CYC506,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,132031.722,97701.046,,,,,,,C2,www.lanitis.com,,Public limited companies,1952-02-14 00:00:00,PLATON LANITIS,CYCP485846,CY,bank,,,,,360160.606,369121.403,bank,CRD_IV
ALTUR INVESTISSEMENT,No,No,No,No,FR,6619.0,FR491742219,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,,,,1.0,,,,,,,C1,www.altur-investissement.com,,Private limited companies,2006,MR FRANCOIS LOMBARD,FR*Z00681533,FR,bank,,,,41823.0,47125.0,36715.0,bank,CRD_IV
P S.R.L.,No,No,No,No,IT,6420.0,IT12091260963,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,2608700.0,3224.0,2523.0,,,10874.0,,9457.0,7876.0,,,C2,www.deltap.it,,Private limited companies,2021-11-10 00:00:00,,,,large_mne,,,,,,,large_mne,CRD_IV
VENETIKO HOLDINGS S.A R.L.,No,No,No,No,LU,6420.0,LULB248867,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,1007277.0,932830.0,852701.0,500285.0,,,,,,,,C2,,,Private limited companies,2020-10-23 00:00:00,VENETIKO HOLDINGS JERSEY LIMITED,GBJE132599,GB,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
ACCIAIERIE D'ITALIA HOLDING S.P.A.,No,No,No,No,IT,6420.0,IT09520030967,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,,,4791307.0,3680299.0,,,,,10545.0,10541.0,,C2,,,Public limited companies,2016-05-17 00:00:00,ARCELORMITTAL SA,LULB82454,LU,large_mne,,,,,,,large_mne,CRD_IV
GREV TURES VAENNER AB,No,No,No,No,SE,6619.0,SE5593870891,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,884.286308755693,,0.0,,,2.0,,,,,,C2,,,Private limited companies,2022-06-30 00:00:00,GREV TURES VAENNER AB,SE5593870891,SE,bank,,12550.0935900982,,1891.96789866983,,,bank,CRD_IV
